tweet,ironic
"@rigoe53 jajaja es que falto el hashtag #sarcasmo jajaja, es que andale, ¿quien de ahi va? ¿cuando antes habiamos escuchado Qatar en futbol?",1
"Pablo escribiendo #poemas al #sol ...
Pablo Negrura.
#niseisniocho
#PLOT 
#sarcasmo 
#poetuit 
#ViveYDejaVivir",1
Cómo se nota que me acabo de levantar...A la 3ra he visto #ironía. :-) https://t.co/rADmbGZmFc,0
"Lo bueno de que el #ElChapoGuzman se escapó,  es que @epigmenioibarra tendrá más inspiración para su novelas. #Sarcasmo #Incongruencia",1
A mi me dijeron que la que era accesible era la novia.. Me lo dijo el acomodador.. https://t.co/7tFCaSArVh,1
"Reforma educativa, moviendo México...

Orteman
#Mexico
#Sarcasmo http://t.co/AKfmKtQtDk",1
"@RaymaA_29 amiga! Un trident cuesta 450, creo que ya te quedaste corta!... #Sarcasmo #NivelPatria #Venezuela",1
Que irónico que lo japoneses tengan a Japón escrito en ingles en sus caras xD #MundialFemenino #JapónVsEEUU #Ironía #USAUSA! #Nippon,1
"Joodeer...asta mañaana,neervioos pocos queva...#Ironia #Tatuaje 🙌💉🙈",1
¿Quien les dijo a las de #Bellisima que se ven #Bellísimas? #Sarcasmo jajajajajajaja #DispenseUsted: me siento maloso,1
MENUDA SORPRESA! (#sarcasmo) La UMH concluye que la extracción d madera perjudicó la zona quemada de Serelles http://t.co/JjVBH9dGQ7 #Alcoi,1
"Con que ciudad se abren hoy todas las noticias??? Con Sevilla, porque aunque no pase nunca, hace mucho calor... #sarcasmo",1
"Pues nada, currando me hayo con muchisima faena, tanta que no doy abasto... #ironia #maxima #maburro http://t.co/UMHS6LoXYp",1
"#Veracruz solo roban ""frutsis"" y ""pinguinos"" ó son problemas ""pasionales"" #sarcasmo https://t.co/4xVAirai60",1
"Pues eso, que las cofradías solo están para gastarse dinero en pasos y tal. #Ironia http://t.co/utQ4WuWREE",1
"Dí que es normal que coman en China carne de perro y te caerán a ""madrasos"" porque hay personas que no comparten lo que tú piensas. #Ironia",1
Los feriados los taxis y remises dejan subir solo a madres y NO a los padres #discriminan #ironia #nolocambianmas #pasadoputo,1
Extendieron las primarias del Psuv hasta las 10 pm por este gentío en las colas #SARCASMO http://t.co/MHt4WDqQ2N Vía @la_patilla,1
"PP madrileño, PSOE andaluz...A @CiudadanosCs sólo le queda pactar con el PP valenciano para hacer un hat trick anticorrupción #Ironía",1
"La etapa de mañana en el Tour de France sí la gana Rigo. 

#Humor #Entretenimiento #Sarcasmo #Risas #Diversion #MañanaNoHayEtapa",1
Y cómo se nota que lo que decías de que eso no iba a cambiar tu actitud con ningún alumno era verdad eh #ironía,1
@SheikVlogs para #ironia como se complica la vida el Cádiz para ascender. Si es que asciende.,1
@ruubenrod  alrededor de que hora se dan los resultados de la votación en FIFA? no se es mas curiosidad o morbo el querer saberlo #sarcasmo,0
"Nunca es demasiado temprano para ""jackiar"" cosas... #Sarcasmo https://t.co/CN3nCB2vZa",1
"@Retiario Aún están a tiempo de dar ""pases VIP"" a los de Ahora Madrid para evitar que lo llenen de ""chusma"" http://t.co/wwxokhfYFy
#Sarcasmo",1
@SrKillerVIP Claro que no hay maltrato. A un animal salvaje le enseñas una trompeta y está en su instinto hacer música. #ironía,1
Cada vez mas copados todos. #ironia,0
via @gauntled Extendieron las primarias del Psuv hasta las 10 pm por este gentío en las colas #SARCASMO: Tres ... http://t.co/sUeWNZkMnN,1
"@MalaltdeFalles es un comentari amb #ironia pero recorda el k parlarem moltes vegades, al remat hauré d fer vídeos d`#economia i #Falles xd!",1
Inhabilitar a @MariaCorinaYA y luego a @ENZOSCARANO debe responder a un asunto de paridad de género #Sarcasmo,1
"@elnocturno no hay que crear más matrimonios, hay que repartir mejor los que ya hay. #sarcasmo",1
@trecet @pgabilon será para escapar de la GRAN presión mediática #ironía,1
"nada como amanecer recibiendo insultos d la gente ""inteligente"" d este pais, hacen q uno se enamore cada vez mas de la mud. #Sarcasmo",1
"Si Maduro es Presidente, La vinotinto tambien podria ganar la Copa America. #YoLeVoyAMiVinotinto #ironia",0
"No se para k he limpiado el polvo, si podía utilizar los muebles, para dejar notas.... #ironía",1
"#SosReGenioSi alguna vez,cuando se cortó la luz en tu casa,prendiste el interruptor para buscar algo y...te sentiste re pelotudo. #Sarcasmo",1
@VigneVT pero es que Podemos va a hacer mucho por ellos. #ironía,1
"Apoco es la misma situación económica,  política y social que había en la devaluación anterior? No creo. #sarcasmo http://t.co/wQANnx1a3d",1
Apenas hay tongo #EuroColors #ironia,1
Cumple aunque sea esta! !!!! #sarcasmo https://t.co/vQLq09wtZH,1
Nada duele más que ser lastimado por la persona que creíste que nunca te haría daño. #Ironia,1
la fina #ironia de la vida... https://t.co/pH2ZArOHV9,1
El futbol de #Panamá es tan #Fail como la Honestidas en la #Fifa #sarcasmo x 100000000000,1
¡Lo màximo! 100% de acuerdo ¡Pro Equidad! #gaypride  https://t.co/VHYqCxB8l2,1
"@lucenafdz nos conocemos desde hace poco, danos tiempo... #sarcasmo #on",0
"Muy buen artículo @revistaproceso , habrá algo de esto con @alvarez_ivonne ? #sarcasmo 
http://t.co/lgtmu1FrkV",1
"Es irónico que mientras más te importa una persona, más poder para herirte tiene. 💪🏼🐯👊🏼 #ironía #dolor #verdad #amor #vida",1
Poco calor hace no??  #Ironia,1
"Hay mas fuerzas Armadas ( ejercito, soldaditos) metidos en Badoo que en el monte Batallando #Ironia #MambruSeFuePuerca",1
"Copa Mundial Femenina de la FIFA 2015 #GoogleDoodle
https://t.co/634Q7rbeTM Que raro que no es parle d'açò, no? #ironia",1
@InezCoyita Estoy harto de los q estan hartos de otros.... #sarcasmo. @unpapaprimerizo,1
"Una señora muy linda en el Residencial, con mucho respeto, nos mandó a laburar #Ironía #GenteLoca",1
Que dice Montoro que caritas no es una organización seria. #ironia  https://t.co/mga9nuyMH6,1
@E_FLEISCHMAN que irónico jajaja pero si pensamos matemáticamente jajaja Naa es #sarcasmo nuestra #realidad vivir de uuff y de casi...,1
"@malditaternura Beto, explícame por qué las empresas peruanas celebran la unión LGTB en USA,  si la unión civil les llegó al culo #Ironía",1
"Muy TOP que Valve meta en Steam juegos sin descuento adicional en las rebajas diarias de Steam, como sus propios juegos o el ARK #Ironía",1
"@iholangf @LekaconK @robertomarin101 @esahora2015 @Pablo_Iglesias_ si pero eso era ""bien"" pq lo hizo el líder supremo #ironía",0
"Estos pendejos con sus iphone 5 y Yo con mi galaxy s6.
#sarcasmo",1
"No me voy a tatuar el nombre de mi hijo recién nacido ocupándome todo el antebrazo porque sobráis los originales...
#Sarcasmo",1
@narenfirebender // Que gracioso soy #Sarcasmo,1
"Tal vez al verte mis ojos se tornen negros... 
Como mis intenciones... 
#sarcasmo poético",1
💅 #AlinneIrônica #AlinneRosa #Alinnismo #Humor #Ironia #BomDia #Follow #Snapchat 👉 EuAlinneRosa 👈… https://t.co/XQQOpW1Hud,1
"Que hijueputa perdimos un partido pero ganamos una borrachera... 
#sarcasmo",1
Mexico no vino a jugar lá Copa America 😂😂😂😂 #sarcasmo,1
"Los tuits Pedro-Leganés #ironia. Dejad al club hacer su trabajo, que el año pasado muchos criticabais y no fue tan mal 😉",1
"De esas veces que en las casillas electorales te ponen el fútbol, para que votes por el partido verde 😂
#Sarcasmo",0
Que vivan los días de abono en mi pueblo. #ironia,1
Sesión de dormir #ironia,1
Nerviosa yo? Para nada!!! #ironía #primerexamen #quecomiencenlosjuegos,1
"Jordi tan buen presentador como siempre, engancha,entretiene....
#Ironia
#PasaporteALaIsla",1
"A usted le pica la cuca, pero esa picasón no se la quita Intibon. #Sarcasmo",0
"Nadie en esta vida que diga ""DE ESTA AGUA NO BEBERÉ""... ""la saliva te cae en la cara""..Al mejor cazador se le fué el CONEJO ufffff #SARCASMO",1
"Todos sabemos que Bartra es importante en esta selección, Gayà da pena #IRONIA @marca @superdeporte_es",1
"Que lista soy madre mía.  #Ironía 
Ahora voy y me clavo una punta en el pie. Ole yo!",1
"Me encanta #ironía escuchar a #Montoro diciendo que el gobierno salvó a España. A España la salvamos los españoles, con sangría a impuestos",1
@DaniMateoAgain otra cosa no peo mira que tenemos visión de futuro #ironia #malasombra https://t.co/eoArge35cs,1
"Ya le dije que me envie record policial, situación familiar, donde estudia y la libreta de calificaciones. ¿Hice bien, verdad? #sarcasmo",1
Pues nada el martes volveemos a la Ribera #XupiGuay #Ironia,0
@agustibenedito @eleccionsfcb oooooh q macu #ironia,1
"Cuando aparece #Kampfer y sus ""divertidas"" previas... #Sarcasmo  #Bailando2015 http://t.co/WVavspmj9A",1
"#Ironia q te dejen tener novio pero te prohiban la clase de teatro.

Niña de grado octavo despuès de la entrega de notas.",1
"Neuronas, neurotransmisores… mi SNC está sobrecargado :'( yo intentando exentar psicología #mimateriafav #sarcasmo #muerodesueño",1
Todos esperando el reloj de apple y yo esperando el de partido verde #Noteseelsarcasmo #Sarcasmo http://t.co/UMPbE8qCtt,1
"@_infoLibre @mariolamoreno Y quien paga esa deuda, Alemania? Eso es lo que parece querer la izquierda radical del sur de Europa. #ironía",1
@moncho81 sí...como un cohete!! #ironia,1
"@VaryIngweion @Radeldi @telediario_tve Hombre, acuerdate de la tradición de ahorcamiento de galgos... #sarcasmo",0
"#Ironia q en la Guajira los campesinos e indígenas mueran x falta d agua, y en las ciudades d la misma region cuando llueve, todos renieguen",1
"La vida es bella, pero tu no lo eres. Jajajaja
#sarcasmo",1
@kidfantasy2015 @nayibbukele @NoticieroHechos Yo creo q previó eso. Quitó a personas de SS para poner a los de Soya. Es San Nayib #Sarcasmo,1
@KrakenXauen Igual los de Hong Kong no... ¿Lo has pensado? #ironía,1
Ahora si vamos a salir de este gobierno paran las cervezas y sale el país completo a protestar .... #sarcasmo   https://t.co/nTq19pOVEb,1
"Por favor no le preguntes nada a Victor Urrutia sobre la baja en el precio del petroleo, porque nos suben la Luz #Sarcasmo @AlvaroAlvaradoC",1
My sueter jijiji es qur aqui en tabajco hace mucho frio y nexesitaba una #Sarcasmo #Feliz https://t.co/mZsv6lhiz6,0
Tu eres....? https://t.co/8iAQCO6v2v,1
"#Ironía David Gill, representante de UEFA renunció a la VicePresi. de FIFA al volver a ganar Battler y J. Napout aceptó gustoso la otra VICE",1
@ManuelDzul jaja claro Manuel. Así se mueven loa negocios.. #sarcasmo,1
"-Yo no soy como tú: criticón.
-Me estas criticando por criticar.
 
#Ironia",1
En todo el mundo hablan de  #CecilTheLion y no dicen nada de los bebés abortados cuyas partes se venden a la carta #PPSellsBabyParts #ironia,1
"Y que ayer soñara que él llegaba y me decía ""Ya volví"" eso lo hace aún más fácil. #sarcasmo",1
Jajaja le guardará rencor? Lo accidentes pasan... hasta en el vestidor!! 😨😨 @RefrigeradorNFL  https://t.co/yX0jDK5UmX,1
@Nidrev28 @lopezobrador_  ah ok tons no amlo Ricardo es vidente y yo un ignorante sobre lo q necesita el país #Sarcasmo,1
#SomosPatriaLibreYDigna Claro No Somos Libres De Comprar Los Dolares Q Necesitemos Pero Quien Necesita Dolares?? #Sarcasmo,1
"K prohíban a las famosas salir en bikini coño!!.... Cuando m lo ponga yo, se van a cagar... Las voy a hacer sombra jajaja jajaja #ironía 😀😀",0
La cancion del PRO de Chano voz  de Tan Bionica y novio actual de quien fuera la mujer embarazada casada enganchada c/ Loustau #ironia ?jaja,1
Me descojono de lo grande que es la fuente de canaletas jajaja #ironia #ACDCBARCELONA,1
"@mars_tbk ¿también va a ser delito llamar a alguien ""subempleado""? #ironia",1
"#Ironía : Indicación de una idea mediante la expresión de algo contrario.
¡Me encanta estudiar para los exámenes!",1
"#Sarcasmo 

¡La última vez que plaza salio campeón! http://t.co/hpRdUJhfTn",1
Arata y su excelente gestión administrativa de #PREC @eBursatil #sarcasmo,1
"""Qué bien que juega #BRA . No lo deja jugar a #COL . Qué bien #Dunga... Ah? El amarillo no es #BRA ?"" #sarcasmo #CopaAmericaChile2015",1
La montaste cabron #SARCASMO,1
"@Casal @AnaPerezMartin ¡Anda! ¡Y yo que creía que era justo lo contrario"" #Ironía
Por cierto, este @sanchezcastejon es un tonto peligroso...",1
@danielordas_es ahí esta! Q se acabe el mundo...viva el #caos! Es #ironia! Viva la #democracia y la #ingobernabilidad ! Q aprendan a #pactar,1
"Que poco twittea la gente a estas horas de la mañana,porque sera?
#Ironia #EstoEsUnaMierda #PutosExamenes #HastaElDia19 #AlMenosSinPresion",1
"@minhothefrog El Chiqui×2 mola mogollón lo bailan nose y también los frikis (8 #BTSInSpain Que el Chiqui×2 estuvo en Eurovisión, EH #Ironía",1
"Asquerosas barras de Toloun, a la cárcel 100 años por invadir la cancha para festejar con su equipo, deben desaparecer, que asco. #Sarcasmo",1
"#Sarcasmo
Nueva nada más, mira nada más...
#ElOfendido y unos #CuatesMás https://t.co/mg4Ioavafc",1
"Toma ya, que forma mas discreta de copiar un tweet
#ironia",1
"""@sabiasundato_o: Investigación sugiere que las mujeres exitosas intimidan a los hombres."" No lo creo!!! #sarcasmo (solo a algunos)",0
"Ah! Qué no se me había perdido el móvil, desde ayer que fue la última vez que lo vi. Uy que mal rato #ironía",1
"@LeMrRobespierre Y guillotine usted a gusto, hombre, que en su tierra también es tradición!! #ironía #SiaLosTorosEnTVE (NO)",1
"Eso no fue foul, no porque no fue foul😌 #sarcasmo #puñeta #DubsOn7",1
@JuanMalaga2011 esto además de ilegal debería llevar pareja una condena de bola al pie durante tantos días como millones nos roben #Ironia,1
No manchen! A poco Televisa y TVAzteca les pasaron la nota!!! #Sarcasmo https://t.co/NzSq0OMd6J,1
@SarponRMCF @rauL_VCF1919 @partidodelas12 Entre los 2 cuestan la mitad que Bale... Que se está saliendo por cierto... #sarcasmo,1
"Argumentos férreos, sólidos, dignos de un catedrático. #Chapó  #Sarcasmo https://t.co/BxylEPwzuR",1
@tapito72 jajajajaja me faltó el #sarcasmo. Saludos,1
"Si alguien tiene semillas de acetaminofén por favor escríbame un DM. Necesito para el conuco del techo de mi casa.

#Ironia
#QuijadaEnSuelo",1
Para decir q votaron 10 millones?o aun envían mensajes y llaman a los  empleados públicos  https://t.co/jLMIBtrlt6,1
Diseño de sonrisas. #ventanas #slp #andarespotosinos  #reflexion #ironia https://t.co/0qE1hk5GvM,1
@Sandris_28 como no en bikini👙 y grande Lola #ironia on,1
"La #naturaleza no nos invade nuestro espacio, nosotros somos los que la invadimos #ironía",1
Ultima hora! En Asamblea de la LNFG se decide que el sig.  torneo se jugará solo con 4 nacidos en GT. La propuesta inicial era 3. #Sarcasmo,1
"@JuanSoler_ igualmente Majo! #sarcasmo

#A5LosMolinos también es #Getafe y no tenemos buen fin de semana.",1
"#Sábado ""Cría cuervos y te sacaran los ojos"" #Picante #Refranes #Sarcasmo #Pendiente #OjoPelao",1
"Con este pinche calor y uds quieren hacer veda #INE tengan tantita madre, la gente sobria ha votado y vean que bien nos ha ido #Sarcasmo",1
"No te simpatizo y aqui estas stalkeandome.
#Ironia",1
"MIRÁ QUE BIEN LA #OPOSICION ,YA ESTÁN CONVOCANDO A UNA MARCHA X LO DE #Bonadio 
#Ironia",1
@vicfanfatal @gaspar_hispano ¡Claro que se puede! Sólo necesitas tener un espíritu contradictorio. De manera que... Podemos... #Ironía,1
@noseashetero 1000/10 de verdad a ti que voy a decir petarda que te quiero más que a mí mismo ✨,1
@piscolabisaereo @HistoriaNG @SPosteguillo las tengo pero aún no las he leído. Caerán prontito,1
"Al final han sido 3h Bueno, mañana tengo fiesta así que.. No me quejo",1
@Jorge_Ruiz14 yo no tengo tiempo para esas cosas ahora mismo,1
@_MissChaotic_ ves ese brillo? es un coso que hace que se sepan a kk,1
Tengo una perrina adorable... Sabéis que me acompaña hasta la a habitación cuando me voy a dormir?,1
"@juankipua Es que en el Ojeando el año pasado tampoco, tiene muchas canciones ya jajajajaja",0
"Bueno, estoy en la batalla final del Conquista y ya después me faltaría Revelación",0
@CondeDuqueMAD ¿mañana sábado 31? En que día vives? Mañana es miércoles 31.,0
"@agcasti y el caminante ante el mar de niebla, uno de mis cuadros favoritos en portada",1
@vitojph ¡sí! Y me ha encantado ¿Tú ya las visto? ¿Cuándo comentamos?,1
@aladroqe Se me olvidaban los grandes @2qblog y @estapillao ! A ver si os interesa es hilillo,0
"@pendragoncillo Mejor si pones un link a la cuenta, me ha costado encontrarte..",1
@Majoras_Mark Por? Tenía pensado verla después de la segunda de Daredevil,0
"@SoofRawr + ni el de al lado, la ""manita"" que usas para que se vea como más negro",0
Llevo despierto desde las 8 porque un puto mosquito estaba volando en mi puta oreja y,1
@ArchivoSGAE Qué estupendo. Y... ¿cómo os lo encargo? ¿Es la estupendísima versión de Barce..?,1
Cosas que enamora las tostadas calentitas a estas horas de la mañana,1
"Hola buenos días, me he dormido a las 5 y algo y me acabo de despertar y se me ha ido el sueño",1
@omixam no creo que hayan diseñado una tipo propia,1
@perriestheory sabes que en 2012 o 13 tenía una novela de mierda en la que perrie era mala,1
@CarlosSadness en ninguna porque no te he visto en directo concierto en madrid pronto pls,0
@uravity_ lo se pero tengo la esperanza de que en realidad sea un personaje mucho mas oscuro,1
Pa una vez que me pongo a ver películas con un amigo y se queda dormido,1
"@Hanita_chan nfin, no puede ser peor que un minikayato Clauyato is real",1
@KharanosGame Que Kinox no me quiere zi yo zoy buena perzona,1
"Este viernes iré al cine a ver #NoRespires para celebrar mi cumple. Por cierto, no estáis invitados",0
"Podríamos empezar septiembre desde el día tres, no sé, estaría guay",1
